Open,High,Low,Close,Volume,log_returns
89.34697050940473,89.62456936429007,89.12652472636152,89.20000457763672,3194000,-0.003472011363594255
89.42861301004129,89.7143783569336,89.40411972733871,89.7143783569336,3091400,0.005749959148572105
89.43678448641067,89.51843084303098,89.27348554395233,89.46944427490234,5464200,-0.0027338878140858425
89.74703458466918,89.74703458466918,89.53475532351995,89.61640167236328,2741200,0.001641195368284827
89.58371671521908,90.10626067604944,89.51839716281144,90.08992767333984,3270400,0.005270010228764981
90.04095293234255,90.12259926895217,89.93481331767165,90.00829315185547,3239700,-0.0009065556194972895
90.51454554424308,91.21671552426449,90.44105945231505,91.10240936279297,6935200,0.012082439150461885
90.91458841387828,90.91458841387828,90.694142666111,90.8084487915039,3335900,-0.0032319217241628547
90.77580096147435,90.82478752760252,90.6370015379662,90.7431411743164,3153900,-0.0007194387007757734
90.628824865412,90.628824865412,90.44919917080587,90.51451873779297,2521400,-0.0025226250617322553
90.49003688339592,90.73497594670015,90.45737709577851,90.68598937988281,1670000,0.0018926072013212554
90.79211591289746,90.88192875857744,90.68597629037411,90.82477569580078,1552400,0.0015292353917056222
90.81661911226392,90.98807830756105,90.70230675284893,90.97991180419922,1935100,0.0017066242700933651
90.36756221736543,90.849280058216,90.36756221736543,90.56351470947266,2746100,-0.004587308204141587
90.4247315309972,90.43289803649046,89.99200017813332,90.07364654541016,3286000,-0.005423793881079869
90.05729967069261,90.48186442333737,89.97564709241499,90.37572479248047,4071600,0.0033480696220906598
90.41653011012517,90.4900161727498,90.13076482039853,90.48184967041016,3306300,0.0011735741831674995
90.49819588524058,90.7594741825041,90.43288254014216,90.7431411743164,3777200,0.0028836164785754205
90.72512537319786,90.95446199235191,90.5203652212554,90.61865234375,3258500,-0.0013728233240638808
90.60224253718837,90.81518852147524,90.47119308644407,90.70052337646484,4239900,0.000903059899247671
90.60228704717683,90.83980960675174,90.60228704717683,90.82342529296875,2036400,0.00135411262463607
90.83979364360835,91.08550206811196,90.80703127058446,90.99540710449219,2512600,0.0018917937217788972
91.38854442411103,91.56873434167376,91.22473256778885,91.40492248535156,5003600,0.004490299659667155
91.32301448858698,91.39672513315294,91.12644652096138,91.20015716552734,2708300,-0.0022427131385659286
90.74969687044995,91.01997550713624,90.74969687044995,90.98721313476562,2550400,-0.0023376387439050642
90.58587142391234,90.65958831288718,90.12721077707383,90.15997314453125,5320800,-0.009133409774200307
90.33196837515817,90.71691837109985,90.17634869625856,90.62682342529297,3533200,0.005164661660463875
91.09369840813662,91.20017143876754,90.95446300297681,91.10189056396484,3731600,0.005228323146304581
91.01997200389037,91.06092652997324,90.92169113934483,91.052734375,1495000,-0.0005397193749494037
91.2001920554563,91.2001920554563,91.03638639456595,91.0445785522461,1917800,-8.957653057317716e-05
90.79065012152759,90.93807768087751,90.49579500282773,90.61865234375,3791600,-0.004689193149904266
90.95445064318939,91.30663831053631,90.90530396368257,91.24930572509766,2877000,0.006935316323317929
91.25747520933429,91.29842972675638,91.01176685114781,91.06909942626953,1784100,-0.001976831218588356
91.13464180203289,91.36397841143553,91.09369352265587,91.16740417480469,1688000,0.0010788701070075964
91.22474532934119,91.61788759072827,91.22474532934119,91.60969543457031,2543400,0.004839688604436187
91.7325356850206,91.7325356850206,91.52777556072368,91.60148620605469,2000700,-8.961492904096352e-05
91.15922573240458,91.48683698938044,91.15922573240458,91.42950439453125,2739000,-0.0018792649438641306
91.56053393376408,91.81443447719869,91.49500919714134,91.61786651611328,3458600,0.0020580704014630455
91.72304215039094,91.98597636358313,91.55871061796311,91.7394790649414,1936500,0.001326508804710721
91.95311923054325,91.95311923054325,91.74770167129587,91.87916564941406,2728300,0.0015214861392414882
91.6490699804994,91.6490699804994,91.40256647987869,91.42721557617188,3296400,-0.004931099354117557
91.69839053855272,92.12566254132874,91.66552297919718,92.0352783203125,2624700,0.006628765997615392
91.91202263303184,91.94489019099026,91.82163841585756,91.8298568725586,1554800,-0.0022344805393279075
92.24071073140286,92.29822740233372,92.14210803744412,92.19140625,3897200,0.003929435506678171
92.63512919216929,92.69264587565627,92.47901606204651,92.52009582519531,3847200,0.003558954569029545
92.30644103201183,92.68441489699396,92.07637434469892,92.65975952148438,3290600,0.001508411619709576
92.84874445103466,92.85696290936056,92.63510841648964,92.7665786743164,2102300,0.0011521466226183056
92.61863678951168,92.62685524420132,92.13384826432917,92.20780181884766,4677300,-0.006041685920856287
92.07634316874902,92.47896600407039,91.96130986404147,92.4132308959961,7737400,0.0022254145035305282
92.32284607472442,92.47074693248409,91.20537432028364,91.62442779541016,6415100,-0.008572244795063931
91.96953127093916,92.25711454193619,91.82163040744852,91.9859619140625,5237800,0.003938062398941298
92.14209412921826,92.56114767923093,92.14209412921826,92.24890899658203,6615000,0.00285447873968636
92.09280982488822,92.30643959186172,92.00242558930445,92.19140625,2978500,-0.000623537737595363
91.94487394356413,92.18315899502156,91.81340373496228,92.1502914428711,2929800,-0.000446071706241567
92.20785052618523,92.31466541819725,92.10102936532573,92.25714874267578,2097600,0.001158926252186512
92.25715623376597,92.34754048390265,92.21607647297074,92.29002380371094,2504200,0.00035627813668774323
92.4872143821237,92.4872143821237,91.9942134163401,92.13389587402344,3713000,-0.0016931422698138164
92.25714404676093,92.3639652021832,92.15854761879841,92.30644226074219,3114800,0.0018710271169572379
92.11745251464623,92.28178405761719,92.09280341008525,92.28178405761719,3136500,-0.00026716983811464045
92.19137806757287,92.55291489938804,92.19137806757287,92.40501403808594,9725700,0.0013344754473731874
92.32671540333592,92.37616971466112,92.17010169921049,92.31022644042969,5653200,-0.0010263106144440218
92.12888865380377,92.49157038547789,92.12065046077261,92.41738891601562,3669100,0.0011602216311864854
92.15363142934144,92.53279587416444,92.15363142934144,92.52455139160156,4849800,0.0011588770767833121
92.68117552602597,92.73062984956228,92.51631729974109,92.65644836425781,3602700,0.001424519741599247
92.3514450626821,92.6234563597385,92.3514450626821,92.46684265136719,3741600,-0.002048427057989811
92.46683530866628,92.53277857944896,92.35143772914479,92.44210815429688,3386300,-0.0002675316377067487
92.53279616558348,92.57400600113239,92.36793795729498,92.49982452392578,3274900,0.000624156681687299
92.44211627983441,92.59048550778869,92.12065066738299,92.17010498046875,5184100,-0.003570910485614757
92.52455688369066,92.63171000857793,92.44213091926217,92.5657730102539,3359300,0.004283614413285142
92.70589406016475,92.92020659004103,92.6069791335993,92.85426330566406,4205600,0.003111751393534818
92.84601894134863,92.89547326034557,92.72237685515856,92.73062133789062,2693000,-0.00133245750379065
92.92845700039398,92.92845700039398,92.67293460071453,92.74711608886719,4850000,0.0001778623272948867
92.99436477227347,93.07679071274717,92.82126841066987,93.00260925292969,5233900,0.0027509416201456282
92.66465314352698,92.73059641026131,92.50804574590295,92.6481704711914,4152700,-0.0038183433745928148
92.68940509472164,92.88723494785255,92.63170629306622,92.85426330566406,2874000,0.002221996930942946
92.62346337460725,92.89546840356711,92.61521889230623,92.86250305175781,2527700,8.873454196701527e-05
92.7223616959197,92.83775928051128,92.56575428180068,92.60696411132812,3296000,-0.002755592131004102
92.69764374050149,92.69764374050149,92.22780887412094,92.35969543457031,4321800,-0.0026736583194377273
92.27724959916027,92.60695966302599,92.19482365536794,92.5904769897461,3771700,0.0024956091895191783
92.59872483841923,92.71412871819872,92.57399768157256,92.67291259765625,2915700,0.0008899288038970929
92.63168866174631,92.99437036808985,92.59047883337779,92.9201889038086,6666600,0.002664715988597002
93.1682394805319,93.22611797106511,92.87884702786576,93.0442123413086,6646600,0.00133384083251898
93.14341925203664,93.14341925203664,92.9780476588293,93.08554077148438,3001200,0.00044408193922591555
93.26746718190155,93.30053519964068,92.8540475690532,93.12689971923828,3663100,0.00044421251689737476
93.08555581906485,93.13516415090577,92.96979883924786,93.06901550292969,1716000,-0.0006217560477013542
92.77137669827967,92.82925520303844,92.53986267924462,92.57293701171875,6417800,-0.005344478069745432
92.52331512370424,92.63080195729846,92.24218649296726,92.2669906616211,4868500,-0.0033103954686306844
92.43235576926406,92.45715993616543,92.19257164207998,92.25045013427734,2832900,-0.0001792841621551986
92.33313088758081,92.47369203597565,92.15949541457263,92.3083267211914,4094700,0.0006271886907509859
92.26697092650465,92.46541684985533,92.2090924425978,92.43234252929688,2356600,0.0013425936718473679
92.56462697998826,92.90363401061043,92.4654103335866,92.87055969238281,3617000,0.004729747616040402
92.82096551086997,92.94499264604931,92.78789118760334,92.8871078491211,2098900,0.0001781692998310643
92.67215234869776,92.82924752960928,92.67215234869776,92.804443359375,3205500,-0.0008903420179199855
92.79617490131356,92.87885756741751,92.64734357901325,92.73002624511719,2362400,-0.0008021918342951083
92.68869418598159,92.83752552823779,92.62254552091574,92.82099151611328,1829100,0.0009804880553192059
92.82923607960345,92.87885072223565,92.6390665924082,92.68867492675781,4432600,-0.0014265198609954648
92.83751766631697,93.05249765543348,92.73830098540424,93.03595733642578,3305400,0.00373976042044709
93.03594779991785,93.13517077894325,92.93673112917519,93.09382629394531,1994800,0.0006218129979568497
93.18477460051994,93.18477460051994,92.9780648021086,93.02767944335938,1684100,-0.0007107921581530998
92.96154314232393,93.00288763081112,92.80444165601253,92.87886047363281,2477300,-0.0016010087819514271
93.01941800645041,93.50725014846394,92.90366101314946,93.47418212890625,4964400,0.006389202689031772
93.38325859428407,93.73879984473413,93.38325859428407,93.72225952148438,2226400,0.002650451425437218
93.8710670588156,93.96201988874468,93.68089754771543,93.75531005859375,5386200,0.00035258124506072554
93.9029402360574,93.96929253317194,93.78682687995864,93.91952514648438,5756700,0.0017499962594351203
93.98588208987314,94.17664337158203,93.91124049770681,94.17664337158203,3752800,0.002733903484266195
93.85317369649854,93.98587195527533,93.81170193129789,93.86975860595703,4474200,-0.003263928847779546
93.79511496280747,93.80341058176575,93.61265563964844,93.61265563964844,3497900,-0.0027426905985966916
93.71216638854709,93.83657534701658,93.6375248100869,93.77851867675781,3241000,0.0017702336412433412
93.68730112212357,94.04393681971669,93.63754006171172,93.93611907958984,4375000,0.0016791491781974522
93.86145088761451,93.88633141244635,93.58775245905994,93.63751983642578,3135900,-0.003183810871534647
93.55458622125128,93.84486956822464,93.55458622125128,93.76193237304688,3367200,0.001327779280382183
93.93610768206237,94.08539717288772,93.86145977279833,93.94439697265625,2110100,0.00194415028749951
93.76194388761388,93.93611391718709,93.76194388761388,93.92781829833984,2088400,-0.00017648883668638582
93.52142281421729,93.73705828550614,93.52142281421729,93.61265563964844,4144800,-0.0033610126791014214
93.47166819781376,93.47996381790533,93.30579376220703,93.30579376220703,4562500,-0.0032833800419650827
93.06524374205108,93.20623760318361,92.73348864173164,92.8744888305664,8051500,-0.004633204947244624
93.24774139338132,93.24774139338132,92.97404286702711,93.04869079589844,3619900,0.0018739139106660108
93.0486861738504,93.28920853405916,92.94915771620069,93.10674285888672,4988400,0.0006236945517019959
93.02378963998494,93.09013560596824,92.30222268347818,92.3934555053711,8424200,-0.0076904593667063165
92.28566275083563,92.31054961518723,91.90414642427805,92.01197052001953,5935900,-0.0041374653423366025
91.7714345149952,91.84607611386936,91.57238392362659,91.7382583618164,5592000,-0.0029791784457973043
91.348427016515,91.39818807183316,91.15767208599348,91.21572875976562,6043600,-0.0057121578060308955
91.23230799022429,91.62211977316036,91.22401237228667,91.29866027832031,5891000,0.0009087669711876892
91.52258098718158,91.53917222117987,91.26547380952377,91.28205871582031,5882900,-0.00018185449851674688
91.30287970212744,91.41935817561266,90.97840304776139,91.26128387451172,8394300,-0.00022761543755565368
91.10319458170427,91.24463180785914,90.75375919440395,90.82032012939453,11547300,-0.004843593174915419
90.95343158566848,90.95343158566848,90.72047467121604,90.87855529785156,6736600,0.0006410074945607758
90.61234140517661,90.77873743074592,90.36274101922113,90.68721771240234,9146900,-0.0021076401472159127
90.95344434562513,91.07824452376153,90.76208322613587,90.78704833984375,5635700,0.00110021811558582
90.84528927951746,90.84528927951746,90.53744968069064,90.56240844726562,4164900,-0.0024774268581180467
90.4542576862933,90.6123383485727,90.28785531873571,90.31282043457031,1997500,-0.0027597827812217905
90.45422973673392,90.62894740798222,90.40431221569135,90.60398864746094,5427200,0.0032188105213791273
90.7204855175422,91.21135816774031,90.7204855175422,91.1780776977539,6229200,0.006316255177913585
91.4692720022783,91.65231139695224,91.39438936463894,91.56910705566406,6519200,0.004279463513567271
91.41935821295014,91.5524800956166,91.24464050265095,91.4609603881836,6233700,-0.0011817367668209443
91.17808267977775,91.31952627184867,90.97840619654947,91.16144561767578,6353300,-0.0032801565329148366
91.18639885540435,91.31119903020492,91.06159868060377,91.09487915039062,5955600,-0.000730470893998147
91.04492639050261,91.26124618661392,91.01996763472017,91.14476776123047,4268100,0.000547505583241972
91.02835100388786,91.05330977657886,90.71218962286208,90.75379180908203,8084000,-0.004298841675009353
90.94513174860613,91.12817118185627,90.79537278936523,91.11153411865234,6091900,0.003934150384736409
91.06992093099855,91.23632328093058,91.06992093099855,91.1780776977539,4612800,0.0007300863871976043
91.34446415135147,91.4359838409871,91.28622492591057,91.36942291259766,3541700,0.002096388986775614
91.6689691233227,92.10160259659784,91.56912769982775,91.91024780273438,7438500,0.005901652460927916
91.75215647069426,91.88527835321372,91.69391723399218,91.73551940917969,6509900,-0.0019028856360949102
91.51087897306151,91.64400085725931,91.3112024943656,91.42768096923828,6552600,-0.003361360023784872
91.21732992516266,91.37592724926535,91.08377931145574,91.17559814453125,9179200,-0.002760990778123354
91.42601583521049,91.50114323619609,91.18394856057596,91.29246520996094,3496000,0.0012809593006182433
91.21735223783061,91.4093388544087,90.93355313406619,91.15057373046875,5427500,-0.0015554609145367472
91.45940474542944,91.86841189220057,91.3759348089136,91.80998229980469,6439700,0.00720823590402824
92.10215814372087,92.56125248606074,91.99364783023593,92.50282287597656,8755800,0.007518130266846415
92.43600296097905,92.5361706912695,92.36088193952149,92.4193115234375,5875300,-0.0009032056490969061
92.60296337241289,92.71982255815719,92.33585575237618,92.58626556396484,3725500,0.0018048546262963072
92.26073938621086,92.26908829143348,91.11718773631351,91.23404693603516,12496500,-0.014712661527909449
91.400986830395,91.55958418788099,91.2173491255899,91.23404693603516,4485300,0.0
91.56791956015034,91.59296627385847,91.31750973820354,91.46775817871094,4477400,0.002558391472992235
91.40930750893867,91.61798549662427,91.14219993943496,91.22566986083984,4157800,-0.0026502153051043403
91.20898613243628,91.35923456149263,91.00865701647709,91.01700592041016,3689500,-0.002289957944479187
91.01698925860535,91.13384841888465,90.8333516157817,91.11715698242188,4397400,0.0010997505411340762
91.08377589813517,91.38427272814906,91.03368884756807,91.35088348388672,6348500,0.0025618363489468884
91.37592449362153,91.45939442071456,91.28410566331502,91.32584381103516,6923900,-0.00027414190498344044
91.10045927358915,91.23401623881855,90.34087473097343,90.38260650634766,6330400,-0.01038196930614247
90.09880780929525,90.20731806764734,89.74822395856806,89.81500244140625,7929400,-0.006299816579096396
89.92351867736556,90.01533113043584,89.76492137340067,89.95690155029297,6138800,0.0015786575677907014
89.31421064044605,89.59800974829038,88.61305540811365,88.95528411865234,7474000,-0.01119686613023111
89.18895238987764,89.80663732373694,89.18895238987764,89.7231674194336,8511300,0.008595194569894169
89.73154516428293,90.13220974941497,89.57294783728415,89.70650482177734,8287600,-0.00018572845278062237
90.24840515189986,90.4996496571378,90.13115643820701,90.3321533203125,11077400,0.006950185293418294
90.33211493914548,90.90998791793923,90.33211493914548,90.86811065673828,6419400,0.005915652523286179
90.77599327716983,91.16961656244575,90.49124832416294,90.98536682128906,5562500,0.00128956765002801
91.09422322494642,91.21984860790323,90.96860423156201,91.06909942626953,5079500,0.0009198632981712554
91.4543537537855,91.64698020943946,91.21985642660535,91.55485534667969,5701800,0.00531975190854042
91.54647929561071,91.62185708823371,91.27011109485431,91.42086029052734,5153900,-0.001464621462346766
91.3622055053711,91.61345622850835,91.32871137255269,91.3622055053711,4640100,-0.0006417967322540405
91.51298591909585,91.62186425144446,91.29524203354565,91.37899017333984,4148900,0.00018369878727801658
91.37897435757847,91.87309276954426,91.37897435757847,91.75584411621094,4684400,0.004115595771457375
91.43759129796986,91.73071290762496,91.3957140439169,91.5213394165039,6808200,-0.0025590182384898595
91.30360474004253,91.36222907195366,90.73410849166022,91.22823333740234,10297700,-0.0032077375176622616
91.41984252838715,91.49546943314728,91.25177205464294,91.31900024414062,4734900,0.0009944485318962898
91.18451834663308,91.30216443144181,91.07527097414584,91.15930938720703,5209800,-0.0017502452540476908
90.78115410623653,90.89040147673104,90.3189748989842,90.67191314697266,6982200,-0.005360986972009747
90.60471478122673,90.9576531452931,90.51227762712847,90.94084930419922,5202800,0.0029616459787790805
90.90722942842687,91.07529347360665,90.79798844018325,91.04167938232422,2978900,0.0011081293261568765
91.10050530812794,91.2349552567973,90.94083998355293,91.17613220214844,2573300,0.0014757376686290835
90.95766035663395,91.52068845202501,90.93245138737812,91.51228332519531,3472600,0.0036800527438490644
91.51226993734272,91.57109299407853,91.41142766383892,91.42823791503906,2277500,-0.0009188277752723084
91.41143470282009,91.41143470282009,91.17614245775862,91.33580780029297,2931200,-0.0010114694305933026
91.3862492351392,91.85683384627224,91.33583128715622,91.76439666748047,3857000,0.004681476475540556
91.68031971337786,91.96603623822193,91.59628770415242,91.6467056274414,2557400,-0.001283358037977344
91.35261348167946,91.36942373451265,90.69715466831013,90.73917388916016,7038900,-0.009951858453048789
90.78958586799205,90.8904281446755,90.53748338189969,90.6887435913086,5048300,-0.0005559265613661854
90.69712041445314,90.69712041445314,89.82317352294922,89.82317352294922,7721100,-0.00959024441445253
89.5458944522653,89.82320591819723,89.50388164336319,89.73917388916016,8509900,-0.0009356041634245403
89.58791496160295,89.67194699184928,89.29379965012431,89.56270599365234,6154800,-0.001968389317513518
89.07532615625333,89.28540947265958,88.73078643995474,89.26020050048828,7931400,-0.003383300133664826
89.18454549193257,89.44505310058594,88.92404429451167,89.44505310058594,7766000,0.0020687994594719207
89.43666971692146,89.53751201684071,89.18456717274033,89.26020050048828,5497000,-0.0020687994594720273
89.03328375718326,89.12572090524357,88.82320049545207,88.95765686035156,7146100,-0.003395214545247533
88.52069599705395,88.52069599705395,88.13414349533451,88.17616271972656,8349900,-0.00882382836955825
87.65513057885536,87.70555491699771,87.10891927403972,87.36101531982422,9744600,-0.009287528356392393
88.10051832821303,88.26858879342957,87.79800431328864,87.94926452636719,9557500,0.006710974562524336
88.31061844405268,88.5711261120146,88.15095948568742,88.26020050048828,7904600,0.0035291667992947196
88.84002897688256,88.9408648600166,88.5627174757966,88.73078155517578,8765600,0.005317583507300096
88.33583223713838,88.36104120846686,87.78120922297673,88.13414764404297,14850600,-0.006746800250672913
88.1425111085999,88.31057511217223,87.98284581734465,88.26856231689453,6197500,0.0015239527657529388
88.60472440814505,88.89883971186958,87.75598617919755,87.80640411376953,10195900,-0.005249573790534011
88.48706697275803,88.69715022159056,88.10050815302203,88.30219268798828,7410800,0.0056305017816895035
88.24338663406743,88.66355321267386,88.04170206024845,88.57952117919922,7223200,0.0031357534071109385
88.30222514454164,88.63835974847044,88.26861104302533,88.5543212890625,4809900,-0.000284529370058038
88.78450012207031,88.78450012207031,88.34597768138725,88.78450012207031,5899800,0.002595922995735301
89.07967271527369,89.2483401656258,88.98690722608137,89.1893081665039,7244800,0.004549082209596488
88.64958971988956,88.72548525091926,88.37129323810258,88.42189025878906,6752600,-0.008641602446661234
88.03397000503541,88.18576751015459,87.78097201850142,88.00023651123047,9835900,-0.004780064248656525
87.79784736394464,88.01711187011344,87.69664687632678,87.8990478515625,5035500,-0.0011505296476519281
87.67133331298828,87.70506680307011,87.51953582462275,87.67133331298828,6037700,-0.0025939986545733293
87.94962680158815,88.10142428481193,87.86529629624275,87.98336029052734,5457700,0.0035527351912585745
87.59544833312543,87.82314137608743,86.76055882958379,86.8280258178711,9866500,-0.01321826135278203
87.02198458267893,87.19908058673933,85.89193514161964,86.32202911376953,11060200,-0.005844620086166543
86.60876383460771,86.83646331817917,86.32203877708079,86.65093231201172,11158600,0.0038029480668598987
87.06417367721609,87.17380916666089,86.86177910025219,86.97984313964844,7384300,0.0037886281415845826
87.16535924081818,87.29185824248901,86.89549770645678,87.23282623291016,5539500,0.0029043039406775823
87.01355681865812,87.1231858491204,86.6930982753026,86.8280258178711,10384200,-0.004651260062955577
86.92079500924486,87.04729400915365,86.60033645228148,86.86176300048828,7250700,0.00038847629755322486
86.28830139435496,86.4822673740656,85.57148234882663,85.76544189453125,16308300,-0.012701773699801513
85.54616372712081,85.63049422429886,84.32334899902344,84.32334899902344,14922100,-0.016957348501538825
81.95364367544295,83.5306506551118,81.68378217221677,83.47161865234375,21996200,-0.010152124034851847
85.0064531251167,85.16667916273892,84.14626520101666,84.47515869140625,15088800,0.01195083345935804
82.59457412905215,83.96918027180904,82.5777041645485,83.65715026855469,11971600,-0.00973060897470342
82.83279229116205,85.0756285825711,82.03721627402632,82.36729431152344,15640900,-0.01553845775524869
82.60427220652585,83.53526170246477,81.88487152589931,82.18955993652344,15469300,-0.002160158504796813
82.1049246082288,82.79893565492239,81.59711274967853,81.83409118652344,9996600,-0.0043343664657384704
81.06390351047406,81.08929313441797,79.79437065585479,80.07366943359375,9520700,-0.02174684060363779
80.06523124091248,80.06523124091248,79.2865857089258,79.44739532470703,6372900,-0.007851970239728645
79.55738555022202,81.14007203415608,79.55738555022202,80.14137268066406,10283000,0.008697124979344004
80.97082320529601,81.47863517666988,80.62382083344271,80.9200439453125,10222200,0.009669321775811856
80.6237857486559,81.1400628577536,80.36987664487198,81.03849792480469,7325500,0.0014627694130324254
81.06389921346386,81.15699880110851,80.23447474176483,80.4122085571289,5711300,-0.00775831240081266
80.52224160489477,80.69151007966786,79.98057473700678,80.2429428100586,5511300,-0.0021071943011095585
80.44605714272205,80.8438386270902,80.36988182380755,80.72534942626953,7626000,0.005993827153802085
81.50399536720221,82.44345000621257,80.6491749432823,82.37574005126953,13249500,0.020238331477352024
82.0710804277696,83.28983421447786,81.88488121511374,82.90050506591797,8794700,0.006350177881809117
82.41807301112875,82.86664672359476,82.29958379113492,82.56195831298828,6990100,-0.00409213326630731
82.0287502895632,82.20648411938868,81.0215919205522,81.11468505859375,7045800,-0.01768500312652817
81.08932208353158,81.21627670575226,80.88619856228668,80.97083282470703,7197500,-0.001775016960611012
80.84383341761345,81.26701095246882,80.78458882102076,81.03849792480469,6127700,0.0008353235424052664
